分類,配信内容,配信日,曲名,歌手名,リンク,甲斐田歌唱,コラボライバー,演奏
弾き語り,弾き語り配信,2021/08/28,キリトリセン,40mP,https://youtu.be/4njKfDo8efA?t=2043,TRUE,,
弾き語り,弾き語り配信,2021/08/28,夢地図,40mP,https://youtu.be/4njKfDo8efA?t=2135,TRUE,,
弾き語り,弾き語り配信,2021/08/28,only my railgun,fripSide,https://youtu.be/4njKfDo8efA?t=2546,TRUE,,
弾き語り,弾き語り配信,2021/08/28,Wishing,レム(水瀬いのり),https://youtu.be/4njKfDo8efA?t=2973,TRUE,,
弾き語り,弾き語り配信,2021/08/28,ぼうやの夢よ,エミリア(高橋李依),https://youtu.be/4njKfDo8efA?t=3364,TRUE,,
弾き語り,弾き語り配信,2021/08/28,シンガロン進化論,大橋彩香,https://youtu.be/4njKfDo8efA?t=3526,TRUE,,
弾き語り,弾き語り配信,2021/08/28,JOINT,川田まみ,https://youtu.be/4njKfDo8efA?t=4063,TRUE,,
弾き語り,弾き語り配信,2021/08/28,First kiss,ICHIKO,https://youtu.be/4njKfDo8efA?t=4527,TRUE,,
弾き語り,弾き語り配信,2021/08/28,1000%SPARKING!,ネギ・スプリングフィールド(佐藤利奈)、神楽坂明日菜(神田朱未)、近衛木乃香(野中藍)、桜咲刹那(小林ゆう),https://youtu.be/4njKfDo8efA?t=4767,TRUE,,
弾き語り,弾き語り配信,2021/08/28,Cross Over,9nine,https://youtu.be/4njKfDo8efA?t=5028,TRUE,,
弾き語り,弾き語り配信,2021/08/28,Falco -ファルコ-,島谷ひとみ,https://youtu.be/4njKfDo8efA?t=5441,TRUE,,
弾き語り,弾き語り配信,2021/08/28,i Love,azusa,https://youtu.be/4njKfDo8efA?t=6037,TRUE,,
弾き語り,弾き語り配信,2021/08/28,Legend of Mermaid,七海るちあ(中田あすみ)・宝生波音(寺門仁美)・洞院リナ(浅野まゆみ),https://youtu.be/4njKfDo8efA?t=6210,TRUE,,
弾き語り,弾き語り配信,2021/08/28,Pray,水樹奈々,https://youtu.be/4njKfDo8efA?t=6682,TRUE,,
弾き語り,弾き語り配信,2021/08/28,経験値上昇中☆,みなみけ3姉妹,https://youtu.be/4njKfDo8efA?t=7157,TRUE,,
弾き語り,弾き語り配信,2021/08/28,ニルヴァーナ,MUCC,https://youtu.be/4njKfDo8efA?t=7368,TRUE,,
弾き語り,弾き語り配信,2021/08/28,sweets parade,髏々宮カルタ(花澤香菜),https://youtu.be/4njKfDo8efA?t=7467,TRUE,,
弾き語り,弾き語り配信,2021/08/28,lull ～そして僕らは～,Ray,https://youtu.be/4njKfDo8efA?t=7682,TRUE,,
弾き語り,弾き語り配信,2021/09/01,猫,DISH//,https://youtu.be/FmKm8QtAL88?t=434,TRUE,,
弾き語り,弾き語り配信,2021/09/01,少年時代,井上陽水,https://youtu.be/FmKm8QtAL88?t=777,TRUE,,
弾き語り,弾き語り配信,2021/09/01,永遠にともに,コブクロ,https://youtu.be/FmKm8QtAL88?t=1322,TRUE,,
弾き語り,弾き語り配信,2021/09/01,シュガーソングとビターステップ,UNISON SQUARE GARDEN,https://youtu.be/FmKm8QtAL88?t=1561,TRUE,,
弾き語り,弾き語り配信,2021/09/01,Q＆Aリサイタル,戸松遥,https://youtu.be/FmKm8QtAL88?t=1875,TRUE,,
弾き語り,弾き語り配信,2021/09/01,くちづけDiamond,WEAVER,https://youtu.be/FmKm8QtAL88?t=2277,TRUE,,
弾き語り,弾き語り配信,2021/09/01,Happy Happy Greeting,KinKi Kids,https://youtu.be/FmKm8QtAL88?t=2595,TRUE,,
弾き語り,弾き語り配信,2021/09/01,1%の恋人,Honeyworks feat.南(豊永利行),https://youtu.be/FmKm8QtAL88?t=3190,TRUE,,
弾き語り,弾き語り配信,2021/09/01,告白ライバル宣言,Honeyworks ,https://youtu.be/FmKm8QtAL88?t=3440,TRUE,,
弾き語り,弾き語り配信,2021/09/01,泣き虫カレシ,Honeyworks ,https://youtu.be/FmKm8QtAL88?t=3603,TRUE,,
弾き語り,弾き語り配信,2021/09/01,可愛くなりたい,Honeyworks ,https://youtu.be/FmKm8QtAL88?t=4146,TRUE,,
弾き語り,弾き語り配信,2021/09/01,心臓デモクラシー,みきとP,https://youtu.be/FmKm8QtAL88?t=4539,TRUE,,
弾き語り,弾き語り配信,2021/09/01,カブトムシ,aiko,https://youtu.be/FmKm8QtAL88?t=4904,TRUE,,
弾き語り,弾き語り配信,2021/09/07,1・2・3,After the Rain,https://youtu.be/TesWlQ5eA64?t=262,TRUE,,
弾き語り,弾き語り配信,2021/09/07,Hello Goodbye＆Hello,熊木杏里,https://youtu.be/TesWlQ5eA64?t=707,TRUE,,
弾き語り,弾き語り配信,2021/09/07,しわ,buzzG,https://youtu.be/TesWlQ5eA64?t=1128,TRUE,,
弾き語り,弾き語り配信,2021/09/07,清廉なるHeretics,毛蟹 feat.Draco Virgo,https://youtu.be/TesWlQ5eA64?t=1619,TRUE,,
弾き語り,弾き語り配信,2021/09/07,リライト,ASIAN KUNG-FU GENERATION,https://youtu.be/TesWlQ5eA64?t=2242,TRUE,,
弾き語り,弾き語り配信,2021/09/07,Colors of Heart,UVERworld,https://youtu.be/TesWlQ5eA64?t=2635,TRUE,,
弾き語り,弾き語り配信,2021/09/07,ヤキモチの答え,Honeyworks,https://youtu.be/TesWlQ5eA64?t=3003,TRUE,,
弾き語り,弾き語り配信,2021/09/07,病名恋ワズライ,Honeyworks,https://youtu.be/TesWlQ5eA64?t=3277,TRUE,,
弾き語り,弾き語り配信,2021/09/07,空色デイズ,中川翔子,https://youtu.be/TesWlQ5eA64?t=3490,TRUE,,
弾き語り,弾き語り配信,2021/09/07,幽霊東京,Ayase,https://youtu.be/TesWlQ5eA64?t=3952,TRUE,,
弾き語り,弾き語り配信,2021/09/07,ようこそジャパリパークへ,どうぶつビスケッツ×PPP,https://youtu.be/TesWlQ5eA64?t=4494,TRUE,,
弾き語り,弾き語り配信,2021/09/07,耳の聞こえなくなった恋人とそのうたうたい,大石昌良,https://youtu.be/TesWlQ5eA64?t=4964,TRUE,,
弾き語り,弾き語り配信,2021/09/07,First Love,宇多田ヒカル,https://youtu.be/TesWlQ5eA64?t=5142,TRUE,,
弾き語り,弾き語り配信,2021/09/07,三日月,綾香,https://youtu.be/TesWlQ5eA64?t=5574,TRUE,,
弾き語り,弾き語り配信,2021/09/07,ヴァンパイア,DECO*27,https://youtu.be/TesWlQ5eA64?t=6016,TRUE,,
弾き語り,弾き語り配信,2021/09/07,はなればなれの君へ,Belle,https://youtu.be/TesWlQ5eA64?t=6435,TRUE,,
弾き語り,弾き語り配信,2021/09/07,ガーネット,奥華子,https://youtu.be/TesWlQ5eA64?t=6791,TRUE,,
弾き語り,弾き語り配信,2021/09/13,Smiling,halyosy,https://youtu.be/4pAinDIJtzk?t=385,TRUE,,
弾き語り,弾き語り配信,2021/09/13,ニア,夏代孝明,https://youtu.be/4pAinDIJtzk?t=832,TRUE,,
弾き語り,弾き語り配信,2021/09/13,想像フォレスト,じん,https://youtu.be/4pAinDIJtzk?t=1327,TRUE,,
弾き語り,弾き語り配信,2021/09/13,S(mile)ING！,島村卯月(大橋彩香),https://youtu.be/4pAinDIJtzk?t=1863,TRUE,,
弾き語り,弾き語り配信,2021/09/13,ファンサ,mona,https://youtu.be/4pAinDIJtzk?t=2173,TRUE,,
弾き語り,弾き語り配信,2021/09/13,カサブタ,千綿ヒデノリ,https://youtu.be/4pAinDIJtzk?t=2663,TRUE,,
弾き語り,弾き語り配信,2021/09/13,シルシ,LiSA,https://youtu.be/4pAinDIJtzk?t=3057,TRUE,,
弾き語り,弾き語り配信,2021/09/13,newsong,tacica,https://youtu.be/4pAinDIJtzk?t=3448,TRUE,,
弾き語り,弾き語り配信,2021/09/13,ダイアモンド クレバス,シェリル・ノーム starring May'n,https://youtu.be/4pAinDIJtzk?t=3828,TRUE,,
弾き語り,弾き語り配信,2021/09/13,God knows…,涼宮ハルヒ(平野綾),https://youtu.be/4pAinDIJtzk?t=4563,TRUE,,
弾き語り,弾き語り配信,2021/09/13,ボクノート,スキマスイッチ,https://youtu.be/4pAinDIJtzk?t=5433,TRUE,,
弾き語り,弾き語り配信,2021/09/13,ポケットにファンタジー,さち＆じゅり,https://youtu.be/4pAinDIJtzk?t=5819,TRUE,,
弾き語り,弾き語り配信,2021/09/13,いのちの名前,木村弓,https://youtu.be/4pAinDIJtzk?t=6140,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,猫,DISH//,https://youtu.be/nSDpu02YYzU?t=513,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,Holy Angel's Carol,fine,https://youtu.be/nSDpu02YYzU?t=1134,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,前前前世,RADWIMPS,https://youtu.be/nSDpu02YYzU?t=1727,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,スパークル,RADWIMPS,https://youtu.be/nSDpu02YYzU?t=1957,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,なんでもないや,RADWIMPS,https://youtu.be/nSDpu02YYzU?t=2426,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,可愛くなりたい,HoneyWorks,https://youtu.be/nSDpu02YYzU?t=3066,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,ロメオ,LIP×LIP,https://youtu.be/nSDpu02YYzU?t=3206,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,丸の内サディスティック,椎名林檎,https://youtu.be/nSDpu02YYzU?t=3973,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,アイネクライネ,米津玄師,https://youtu.be/nSDpu02YYzU?t=4337,TRUE,,
弾き語り,コラボ歌枠,2021/09/19,世界は恋に落ちている,CHiCO with HoneyWorks,https://youtu.be/nSDpu02YYzU?t=4844,TRUE,,
弾き語り,弾き語り配信,2021/09/27,夜空ノムコム,SMAP,https://youtu.be/-M7jkpRd_vM?t=388,TRUE,,
弾き語り,弾き語り配信,2021/09/27,Pretender,Official髭男dism,https://youtu.be/-M7jkpRd_vM?t=755,TRUE,,
弾き語り,弾き語り配信,2021/09/27,ここにしか咲かない花,コブクロ,https://youtu.be/-M7jkpRd_vM?t=1225,TRUE,,
弾き語り,弾き語り配信,2021/09/27,一滴の影響,UVERworld,https://youtu.be/-M7jkpRd_vM?t=1732,TRUE,,
弾き語り,弾き語り配信,2021/09/27,Wherever you are,ONE OK ROCK,https://youtu.be/-M7jkpRd_vM?t=2357,TRUE,,
弾き語り,弾き語り配信,2021/09/27,雪の華,中島美嘉,https://youtu.be/-M7jkpRd_vM?t=2921,TRUE,,
弾き語り,弾き語り配信,2021/09/27,ENDLESS STORY,REIRA starring YUNA ITO,https://youtu.be/-M7jkpRd_vM?t=3296,TRUE,,
弾き語り,弾き語り配信,2021/09/27,限界突破×サバイバー,氷川きよし,https://youtu.be/-M7jkpRd_vM?t=4101,TRUE,,
弾き語り,弾き語り配信,2021/09/27,奏,スキマスイッチ,https://youtu.be/-M7jkpRd_vM?t=4655,TRUE,,
弾き語り,弾き語り配信,2021/09/27,ワールド・ランプシェード,buzzG,https://youtu.be/-M7jkpRd_vM?t=4965,TRUE,,
弾き語り,弾き語り配信,2021/09/27,星が瞬くこんな夜に,supercell,https://youtu.be/-M7jkpRd_vM?t=5480,TRUE,,
弾き語り,弾き語り配信,2021/09/27,悲しみをやさしさに,little by little,https://youtu.be/-M7jkpRd_vM?t=5901,TRUE,,
弾き語り,弾き語り配信,2021/09/27,"One more time,One more chance",山崎まさよし,https://youtu.be/-M7jkpRd_vM?t=6614,TRUE,,
弾き語り,弾き語り配信,2021/10/02,Love is MY RAIL,鈴木このみ,https://youtu.be/mYUJBNIq8qk?t=176,TRUE,,
弾き語り,弾き語り配信,2021/10/02,ブラック★ロックシューター,ryo,https://youtu.be/mYUJBNIq8qk?t=425,TRUE,,
弾き語り,弾き語り配信,2021/10/02,月光花,Janne Da Arc,https://youtu.be/mYUJBNIq8qk?t=815,TRUE,,
弾き語り,弾き語り配信,2021/10/02,六兆年と一夜物語,kemu,https://youtu.be/mYUJBNIq8qk?t=1159,TRUE,,
弾き語り,弾き語り配信,2021/10/02,マリンブルーに沿って,佐咲紗花,https://youtu.be/mYUJBNIq8qk?t=1496,TRUE,,
弾き語り,弾き語り配信,2021/10/02,キスのひとつで,佐咲紗花,https://youtu.be/mYUJBNIq8qk?t=1670,TRUE,,
弾き語り,弾き語り配信,2021/10/02,アヤノの幸福理論,じん,https://youtu.be/mYUJBNIq8qk?t=1821,TRUE,,
弾き語り,弾き語り配信,2021/10/02,サマータイムレコード,じん,https://youtu.be/mYUJBNIq8qk?t=2094,TRUE,,
弾き語り,弾き語り配信,2021/10/02,からくりピエロ,40mP,https://youtu.be/mYUJBNIq8qk?t=2643,TRUE,,
弾き語り,弾き語り配信,2021/10/02,サウダージ,ポルノグラフィティ,https://youtu.be/mYUJBNIq8qk?t=3351,TRUE,,
弾き語り,弾き語り配信,2021/10/02,初音ミクの消失,cosMo@暴走Ｐ,https://youtu.be/mYUJBNIq8qk?t=3871,TRUE,,
弾き語り,弾き語り配信,2021/10/02,フィクション,sumika,https://youtu.be/mYUJBNIq8qk?t=4302,TRUE,,
弾き語り,弾き語り配信,2021/10/02,浮世CROSSING,UVERworld,https://youtu.be/mYUJBNIq8qk?t=4732,TRUE,,
弾き語り,弾き語り配信,2021/10/02,Raise,小倉唯,https://youtu.be/mYUJBNIq8qk?t=5112,TRUE,,
弾き語り,弾き語り配信,2021/10/02,風になる,つじあやの,https://youtu.be/mYUJBNIq8qk?t=5586,TRUE,,
弾き語り,弾き語り配信,2021/10/08,ハナミズキ,一青窈,https://youtu.be/ruXDpnQz4pk?t=215,TRUE,,
弾き語り,弾き語り配信,2021/10/08,もののけ姫,米良美一,https://youtu.be/ruXDpnQz4pk?t=908,TRUE,,
弾き語り,弾き語り配信,2021/10/08,テルーの唄,手嶌葵,https://youtu.be/ruXDpnQz4pk?t=1077,TRUE,,
弾き語り,弾き語り配信,2021/10/08,心做し,蝶々P,https://youtu.be/ruXDpnQz4pk?t=1320,TRUE,,
弾き語り,弾き語り配信,2021/10/08,農夫と神様,どぶろっく,https://youtu.be/ruXDpnQz4pk?t=1757,TRUE,,
弾き語り,弾き語り配信,2021/10/08,香水,瑛人,https://youtu.be/ruXDpnQz4pk?t=2033,TRUE,,
弾き語り,弾き語り配信,2021/10/08,コスモノート,天月-あまつき-,https://youtu.be/ruXDpnQz4pk?t=2482,TRUE,,
弾き語り,弾き語り配信,2021/10/08,眠り姫,SEKAI NO OWARI,https://youtu.be/ruXDpnQz4pk?t=2968,TRUE,,
弾き語り,弾き語り配信,2021/10/08,ハートの主張,CHiCO with HoneyWorks,https://youtu.be/ruXDpnQz4pk?t=3494,TRUE,,
弾き語り,弾き語り配信,2021/10/08,シリウス,藍井エイル,https://youtu.be/ruXDpnQz4pk?t=3841,TRUE,,
弾き語り,弾き語り配信,2021/10/08,staple stable,戦場ヶ原ひたぎ(斎藤千和),https://youtu.be/ruXDpnQz4pk?t=4361,TRUE,,
弾き語り,弾き語り配信,2021/10/08,帰り道,八九寺真宵(加藤英美里),https://youtu.be/ruXDpnQz4pk?t=4697,TRUE,,
弾き語り,弾き語り配信,2021/10/08,marshmallow justice,阿良々木火憐(喜多村英梨),https://youtu.be/ruXDpnQz4pk?t=4860,TRUE,,
弾き語り,弾き語り配信,2021/10/08,Ring My Bell,blue drops,https://youtu.be/ruXDpnQz4pk?t=5474,TRUE,,
弾き語り,弾き語り配信,2021/10/08,irony,ClariS,https://youtu.be/ruXDpnQz4pk?t=6414,TRUE,,
弾き語り,弾き語り配信,2021/10/08,正解はひとつ!じゃない!!,ミルキィホームズ,https://youtu.be/ruXDpnQz4pk?t=6751,TRUE,,
弾き語り,弾き語り配信,2021/10/08,BLAZE,キンヤ,https://youtu.be/ruXDpnQz4pk?t=6921,TRUE,,
弾き語り,弾き語り配信,2021/10/08,アムリタ,牧野由依,https://youtu.be/ruXDpnQz4pk?t=7291,TRUE,,
弾き語り,弾き語り配信,2021/10/14,Butter-Fly,和田光司,https://youtu.be/Rf4Q_U3g0J0?t=471,TRUE,,
弾き語り,弾き語り配信,2021/10/14,The Biggest Dreamer,和田光司,https://youtu.be/Rf4Q_U3g0J0?t=812,TRUE,,
弾き語り,弾き語り配信,2021/10/14,炎,LiSA,https://youtu.be/Rf4Q_U3g0J0?t=1059,TRUE,,
弾き語り,弾き語り配信,2021/10/14,Catch the Moment,LiSA,https://youtu.be/Rf4Q_U3g0J0?t=1442,TRUE,,
弾き語り,弾き語り配信,2021/10/14,My Dearest,supercell,https://youtu.be/Rf4Q_U3g0J0?t=2057,TRUE,,
弾き語り,弾き語り配信,2021/10/14,告白,supercell,https://youtu.be/Rf4Q_U3g0J0?t=2440,TRUE,,
弾き語り,弾き語り配信,2021/10/14,うたかた花火,supercell,https://youtu.be/Rf4Q_U3g0J0?t=2910,TRUE,,
弾き語り,弾き語り配信,2021/10/14,イマジネーション,SPYAIR,https://youtu.be/Rf4Q_U3g0J0?t=3422,TRUE,,
弾き語り,弾き語り配信,2021/10/14,夏恋花火,40mP,https://youtu.be/Rf4Q_U3g0J0?t=3908,TRUE,,
弾き語り,弾き語り配信,2021/10/14,WISH,嵐,https://youtu.be/Rf4Q_U3g0J0?t=4364,TRUE,,
弾き語り,弾き語り配信,2021/10/14,さくら(独唱),森山直太朗,https://youtu.be/Rf4Q_U3g0J0?t=4844,TRUE,,
弾き語り,弾き語り配信,2021/10/14,シャカビーチ～Laka Laka La～,UVERworld,https://youtu.be/Rf4Q_U3g0J0?t=5209,TRUE,,
弾き語り,弾き語り配信,2021/10/14,Star!!,CINDERELLA PROJECT,https://youtu.be/Rf4Q_U3g0J0?t=5824,TRUE,,
弾き語り,弾き語り配信,2021/10/14,GO MAY WAY!!,天海春香(中村繪里子),https://youtu.be/Rf4Q_U3g0J0?t=6262,TRUE,,
弾き語り,弾き語り配信,2021/10/14,Rainbow,ROUND TABLE feat.Nino,https://youtu.be/Rf4Q_U3g0J0?t=7131,TRUE,,
弾き語り,弾き語り配信,2021/10/18,太陽系デスコ,ナユタン星人,https://youtu.be/E-wCdyM2Lvg?t=351,TRUE,,
弾き語り,弾き語り配信,2021/10/18,ハロ/ハワユ,ナノウ,https://youtu.be/E-wCdyM2Lvg?t=764,TRUE,,
弾き語り,弾き語り配信,2021/10/18,from Y to Y,ジミーサムP,https://youtu.be/E-wCdyM2Lvg?t=1180,TRUE,,
弾き語り,弾き語り配信,2021/10/18,涙そうそう,夏川りみ,https://youtu.be/E-wCdyM2Lvg?t=1702,TRUE,,
弾き語り,弾き語り配信,2021/10/18,カタオモイ,Aimer,https://youtu.be/E-wCdyM2Lvg?t=2061,TRUE,,
弾き語り,弾き語り配信,2021/10/18,千の夜をこえて,Aqua Timez,https://youtu.be/E-wCdyM2Lvg?t=2423,TRUE,,
弾き語り,弾き語り配信,2021/10/18,恋,奥華子,https://youtu.be/E-wCdyM2Lvg?t=2907,TRUE,,
弾き語り,弾き語り配信,2021/10/18,いかないで,想太,https://youtu.be/E-wCdyM2Lvg?t=3598,TRUE,,
弾き語り,弾き語り配信,2021/10/18,Just a game,takamatt,https://youtu.be/E-wCdyM2Lvg?t=3916,TRUE,,
弾き語り,弾き語り配信,2021/10/18,Just Be Friends,Dixie Flatline,https://youtu.be/E-wCdyM2Lvg?t=4318,TRUE,,
弾き語り,弾き語り配信,2021/10/23,シャルル,バルーン,https://youtu.be/W5v1IZMehBs?t=401,TRUE,,
弾き語り,弾き語り配信,2021/10/23,366日,HY,https://youtu.be/W5v1IZMehBs?t=775,TRUE,,
弾き語り,弾き語り配信,2021/10/23,プラネタリウムの真実,夏代孝明,https://youtu.be/W5v1IZMehBs?t=1364,TRUE,,
弾き語り,弾き語り配信,2021/10/23,All Alone With You,EGOIST,https://youtu.be/W5v1IZMehBs?t=1776,TRUE,,
弾き語り,弾き語り配信,2021/10/23,アスノヨゾラ哨戒班,Orangestar,https://youtu.be/W5v1IZMehBs?t=2519,TRUE,,
弾き語り,弾き語り配信,2021/10/23,青いベンチ,サスケ,https://youtu.be/W5v1IZMehBs?t=2797,TRUE,,
弾き語り,弾き語り配信,2021/10/23,しわ,buzzG,https://youtu.be/W5v1IZMehBs?t=3263,TRUE,,
弾き語り,弾き語り配信,2021/10/30,雪の華,中島美嘉,https://youtu.be/h2WjZ19Jki8?t=429,TRUE,,
弾き語り,弾き語り配信,2021/10/30,白日,King Gnu,https://youtu.be/h2WjZ19Jki8?t=877,TRUE,,
弾き語り,弾き語り配信,2021/10/30,粉雪,レミオロメン,https://youtu.be/h2WjZ19Jki8?t=1395,TRUE,,
弾き語り,弾き語り配信,2021/10/30,津軽海峡・冬景色,石川さゆり,https://youtu.be/h2WjZ19Jki8?t=1836,TRUE,,
弾き語り,弾き語り配信,2021/10/30,シンデレラ・クリスマス,KinKi Kids,https://youtu.be/h2WjZ19Jki8?t=2291,TRUE,,
弾き語り,弾き語り配信,2021/10/30,初めての恋が終わる時,ryo,https://youtu.be/h2WjZ19Jki8?t=2968,TRUE,,
弾き語り,弾き語り配信,2021/10/30,夜咄ディセイブ,じん,https://youtu.be/h2WjZ19Jki8?t=3536,TRUE,,
弾き語り,弾き語り配信,2021/10/30,夜に駆ける,YOASOBI,https://youtu.be/h2WjZ19Jki8?t=3917,TRUE,,
弾き語り,弾き語り配信,2021/10/30,PARADOX,雨宮天,https://youtu.be/h2WjZ19Jki8?t=4941,TRUE,,
弾き語り,弾き語り配信,2021/10/30,シザーハンズ,Nem,https://youtu.be/h2WjZ19Jki8?t=5253,TRUE,,
弾き語り,弾き語り配信,2021/10/30,タイヨウのうた,Kaoru Amane,https://youtu.be/h2WjZ19Jki8?t=6156,TRUE,,
弾き語り,弾き語り配信,2021/10/30,Good-bye days,YUI,https://youtu.be/h2WjZ19Jki8?t=6469,TRUE,,
弾き語り,弾き語り配信,2021/10/30,真夏の果実,サザンオールスターズ,https://youtu.be/h2WjZ19Jki8?t=7366,TRUE,,
弾き語り,弾き語り配信,2021/10/30,TAKE ME HIGHER,V6,https://youtu.be/h2WjZ19Jki8?t=8127,TRUE,,
弾き語り,弾き語り配信,2021/11/09,アゲハ蝶,ポルノグラフィティ,https://youtu.be/_oUOLMhpKxU?t=500,TRUE,,
弾き語り,弾き語り配信,2021/11/09,乙女解剖,DECO*27,https://youtu.be/_oUOLMhpKxU?t=991,TRUE,,
弾き語り,弾き語り配信,2021/11/09,ゴーストルール,DECO*27,https://youtu.be/_oUOLMhpKxU?t=1203,TRUE,,
弾き語り,弾き語り配信,2021/11/09,ヒバナ,DECO*27,https://youtu.be/_oUOLMhpKxU?t=1483,TRUE,,
弾き語り,弾き語り配信,2021/11/09,God knows…,涼宮ハルヒ(平野綾),https://youtu.be/_oUOLMhpKxU?t=1803,TRUE,,
弾き語り,弾き語り配信,2021/11/09,恋のミクル伝説,朝比奈みくる(後藤邑子),https://youtu.be/_oUOLMhpKxU?t=2188,TRUE,,
弾き語り,弾き語り配信,2021/11/09,抱いてセニョリータ,山下智久,https://youtu.be/_oUOLMhpKxU?t=2605,TRUE,,
弾き語り,弾き語り配信,2021/11/09,地球最後の告白を,kemu,https://youtu.be/_oUOLMhpKxU?t=3172,TRUE,,
弾き語り,弾き語り配信,2021/11/09,シルシ,LiSA,https://youtu.be/_oUOLMhpKxU?t=3658,TRUE,,
弾き語り,弾き語り配信,2021/11/09,さよならのかわりに,レフティモンスターＰ,https://youtu.be/_oUOLMhpKxU?t=4246,TRUE,,
弾き語り,弾き語り配信,2021/11/09,サニーデイ,ラックライフ,https://youtu.be/_oUOLMhpKxU?t=4810,TRUE,,
